,x,y,z,idx
46850,64.0,50.0,72.666664,170
46851,65.666664,50.0,72.0,170
46852,65.0,50.0,72.666664,170
46853,48.0,51.333332,72.0,170
46854,48.0,51.0,72.333336,170
46855,49.0,51.333332,72.0,170
46856,49.0,51.0,72.333336,170
46857,50.0,51.333332,72.0,170
46858,52.0,51.333332,72.0,170
46859,53.333332,51.0,72.0,170
46860,53.0,51.333332,72.0,170
46861,54.0,51.0,72.666664,170
46862,65.666664,51.0,72.0,170
46863,65.0,51.0,72.666664,170
46864,47.333332,52.0,72.0,170
46865,47.0,52.0,72.333336,170
46866,50.666668,52.0,72.0,170
46867,51.333332,52.0,72.0,170
46868,51.0,52.333332,72.0,170
46869,51.0,52.0,72.333336,170
46870,65.666664,52.0,72.0,170
46871,65.0,52.0,72.666664,170
46872,47.333332,53.0,72.0,170
46873,47.0,53.333332,72.0,170
46874,47.0,53.0,72.333336,170
46875,65.666664,53.0,72.0,170
46876,65.0,53.0,72.666664,170
46877,46.333332,54.0,72.0,170
46878,47.0,54.666668,72.0,170
46879,65.666664,54.0,72.0,170
46880,65.0,54.666668,72.0,170
46881,65.0,54.0,72.666664,170
46882,47.333332,55.0,72.0,170
46883,47.0,55.0,72.333336,170
46884,64.666664,55.0,72.0,170
46885,64.0,55.0,72.666664,170
46886,47.333332,56.0,72.0,170
46887,57.0,56.666668,72.0,170
46888,58.0,56.666668,72.0,170
46889,59.0,56.666668,72.0,170
46890,60.0,56.666668,72.0,170
46891,61.0,56.666668,72.0,170
46892,62.0,56.666668,72.0,170
46893,63.0,56.666668,72.0,170
46894,63.0,56.0,72.666664,170
46895,64.666664,56.0,72.0,170
46896,64.0,56.666668,72.0,170
46897,64.0,56.0,72.666664,170
46898,47.333332,57.0,72.0,170
46899,47.0,57.333332,72.0,170
46900,47.0,57.0,72.333336,170
46901,54.0,57.666668,72.0,170
46902,55.0,57.666668,72.0,170
46903,56.666668,57.0,72.0,170
46904,56.0,57.666668,72.0,170
46905,57.0,57.0,72.333336,170
46906,58.0,57.0,72.333336,170
46907,59.0,57.0,72.333336,170
46908,60.0,57.0,72.333336,170
46909,61.0,57.0,72.333336,170
46910,46.333332,58.0,72.0,170
46911,46.0,58.333332,72.0,170
46912,46.0,58.0,72.333336,170
46913,50.0,58.666668,72.0,170
46914,51.0,58.666668,72.0,170
46915,52.0,58.666668,72.0,170
46916,53.666668,58.0,72.0,170
46917,53.0,58.666668,72.0,170
46918,54.0,58.0,72.333336,170
46919,55.0,58.0,72.333336,170
46920,45.333332,59.0,72.0,170
46921,46.0,59.666668,72.0,170
46922,47.0,59.666668,72.0,170
46923,48.0,59.666668,72.0,170
46924,49.666668,59.0,72.0,170
46925,49.0,59.666668,72.0,170
46926,50.0,59.0,72.333336,170
46927,51.0,59.0,72.333336,170
46928,60.0,48.333332,73.0,170
46929,61.0,48.333332,73.0,170
46930,62.0,48.333332,73.0,170
46931,56.0,49.333332,73.0,170
46932,57.0,49.333332,73.0,170
46933,58.0,49.333332,73.0,170
46934,59.333332,49.0,73.0,170
46935,59.0,49.333332,73.0,170
46936,60.0,49.0,73.666664,170
46937,61.0,49.0,73.666664,170
46938,62.666668,49.0,73.0,170
46939,62.0,49.0,73.666664,170
46940,63.0,49.333332,73.0,170
46941,48.0,50.333332,73.0,170
46942,49.0,50.333332,73.0,170
46943,55.333332,50.0,73.0,170
46944,55.0,50.333332,73.0,170
46945,56.0,50.0,73.666664,170
46946,63.666668,50.0,73.0,170
46947,63.0,50.0,73.666664,170
46948,64.0,50.333332,73.0,170
46949,47.333332,51.0,73.0,170
46950,47.0,51.333332,73.0,170
46951,47.0,51.0,73.333336,170
46952,48.0,51.0,73.666664,170
46953,49.666668,51.0,73.0,170
46954,49.0,51.0,73.666664,170
46955,50.0,51.333332,73.0,170
46956,51.0,51.333332,73.0,170
46957,51.0,51.0,73.333336,170
46958,52.0,51.333332,73.0,170
46959,53.0,51.333332,73.0,170
46960,54.333332,51.0,73.0,170
46961,54.0,51.333332,73.0,170
46962,63.0,51.0,73.666664,170
46963,64.666664,51.0,73.0,170
46964,64.0,51.0,73.666664,170
46965,46.333332,52.0,73.0,170
46966,46.0,52.0,73.333336,170
46967,64.666664,52.0,73.0,170
46968,64.0,52.0,73.666664,170
46969,46.333332,53.0,73.0,170
46970,64.666664,53.0,73.0,170
46971,64.0,53.0,73.666664,170
46972,46.333332,54.0,73.0,170
46973,63.0,54.0,73.666664,170
46974,64.666664,54.0,73.0,170
46975,64.0,54.666668,73.0,170
46976,64.0,54.0,73.666664,170
46977,46.333332,55.0,73.0,170
46978,46.0,55.0,73.333336,170
46979,47.0,55.666668,73.0,170
46980,63.666668,55.0,73.0,170
46981,63.0,55.666668,73.0,170
46982,63.0,55.0,73.666664,170
46983,46.0,56.0,73.333336,170
46984,47.333332,56.0,73.0,170
46985,47.0,56.333332,73.0,170
46986,47.0,56.0,73.333336,170
46987,62.666668,56.0,73.0,170
46988,62.0,56.666668,73.0,170
46989,62.0,56.0,73.666664,170
46990,45.0,57.0,73.333336,170
46991,46.333332,57.0,73.0,170
46992,46.0,57.333332,73.0,170
46993,46.0,57.0,73.333336,170
46994,56.0,57.666668,73.0,170
46995,57.0,57.666668,73.0,170
46996,58.0,57.666668,73.0,170
46997,59.0,57.666668,73.0,170
46998,60.0,57.666668,73.0,170
46999,61.666668,57.0,73.0,170
47000,61.0,57.666668,73.0,170
47001,61.0,57.0,73.666664,170
47002,45.333332,58.0,73.0,170
47003,45.0,58.0,73.333336,170
47004,52.0,58.666668,73.0,170
47005,53.0,58.666668,73.0,170
47006,54.0,58.666668,73.0,170
47007,55.666668,58.0,73.0,170
47008,55.0,58.666668,73.0,170
47009,56.0,58.0,73.333336,170
47010,57.0,58.0,73.333336,170
47011,58.0,58.0,73.333336,170
47012,59.0,58.0,73.333336,170
47013,44.0,59.0,73.333336,170
47014,45.333332,59.0,73.0,170
47015,45.0,59.0,73.333336,170
47016,46.0,59.666668,73.0,170
47017,47.0,59.666668,73.0,170
47018,48.0,59.666668,73.0,170
47019,49.0,59.666668,73.0,170
47020,50.0,59.666668,73.0,170
47021,51.666668,59.0,73.0,170
47022,51.0,59.666668,73.0,170
47023,52.0,59.0,73.333336,170
47024,53.0,59.0,73.333336,170
47025,43.0,60.0,73.333336,170
47026,44.0,60.0,73.333336,170
47027,47.0,60.0,73.333336,170
47028,48.0,60.0,73.333336,170
47029,57.0,49.333332,74.0,170
47030,58.0,49.333332,74.0,170
47031,59.0,49.333332,74.0,170
47032,60.0,49.333332,74.0,170
47033,61.0,49.333332,74.0,170
47034,62.0,49.333332,74.0,170
47035,47.0,50.333332,74.0,170
47036,51.0,50.333332,74.0,170
47037,55.0,50.333332,74.0,170
47038,56.333332,50.0,74.0,170
47039,56.0,50.333332,74.0,170
47040,61.0,50.0,74.666664,170
47041,62.666668,50.0,74.0,170
47042,62.0,50.0,74.666664,170
47043,46.333332,51.0,74.0,170
47044,46.0,51.333332,74.0,170
47045,47.666668,51.0,74.0,170
47046,47.0,51.0,74.666664,170
47047,48.0,51.333332,74.0,170
47048,49.0,51.333332,74.0,170
47049,50.333332,51.0,74.0,170
47050,50.0,51.333332,74.0,170
47051,51.666668,51.0,74.0,170
47052,51.0,51.0,74.666664,170
47053,52.0,51.333332,74.0,170
47054,53.0,51.333332,74.0,170
47055,54.333332,51.0,74.0,170
47056,54.0,51.333332,74.0,170
47057,62.666668,51.0,74.0,170
47058,62.0,51.0,74.666664,170
47059,63.0,51.333332,74.0,170
47060,45.333332,52.0,74.0,170
47061,46.0,52.666668,74.0,170
47062,62.0,52.0,74.666664,170
47063,63.666668,52.0,74.0,170
47064,63.0,52.0,74.666664,170
47065,46.333332,53.0,74.0,170
47066,46.0,53.0,74.333336,170
47067,62.0,53.0,74.666664,170
47068,63.666668,53.0,74.0,170
47069,63.0,53.666668,74.0,170
47070,63.0,53.0,74.666664,170
47071,46.333332,54.0,74.0,170
47072,46.0,54.333332,74.0,170
47073,46.0,54.0,74.333336,170
47074,62.666668,54.0,74.0,170
47075,62.0,54.0,74.666664,170
47076,45.333332,55.0,74.0,170
47077,45.0,55.0,74.333336,170
47078,61.0,55.0,74.666664,170
47079,62.666668,55.0,74.0,170
47080,62.0,55.666668,74.0,170
47081,62.0,55.0,74.666664,170
47082,45.333332,56.0,74.0,170
47083,45.0,56.333332,74.0,170
47084,45.0,56.0,74.333336,170
47085,60.0,56.0,74.666664,170
47086,61.666668,56.0,74.0,170
47087,61.0,56.666668,74.0,170
47088,61.0,56.0,74.666664,170
47089,44.333332,57.0,74.0,170
47090,44.0,57.0,74.333336,170
47091,59.0,57.0,74.666664,170
47092,60.666668,57.0,74.0,170
47093,60.0,57.666668,74.0,170
47094,60.0,57.0,74.666664,170
47095,43.0,58.0,74.333336,170
47096,44.333332,58.0,74.0,170
47097,44.0,58.333332,74.0,170
47098,44.0,58.0,74.333336,170
47099,54.0,58.666668,74.0,170
47100,55.0,58.666668,74.0,170
47101,56.0,58.666668,74.0,170
47102,57.0,58.666668,74.0,170
47103,58.0,58.666668,74.0,170
47104,59.666668,58.0,74.0,170
47105,59.0,58.666668,74.0,170
47106,59.0,58.0,74.666664,170
47107,43.333332,59.0,74.0,170
47108,43.0,59.333332,74.0,170
47109,43.0,59.0,74.333336,170
47110,45.0,59.666668,74.0,170
47111,46.0,59.666668,74.0,170
47112,49.0,59.666668,74.0,170
47113,50.0,59.666668,74.0,170
47114,51.0,59.666668,74.0,170
47115,52.0,59.666668,74.0,170
47116,53.666668,59.0,74.0,170
47117,53.0,59.666668,74.0,170
47118,54.0,59.0,74.333336,170
47119,55.0,59.0,74.333336,170
47120,56.0,59.0,74.333336,170
47121,57.0,59.0,74.333336,170
47122,42.333332,60.0,74.0,170
47123,43.0,60.666668,74.0,170
47124,44.666668,60.0,74.0,170
47125,44.0,60.666668,74.0,170
47126,46.333332,60.0,74.0,170
47127,46.0,60.0,74.333336,170
47128,47.0,60.666668,74.0,170
47129,48.666668,60.0,74.0,170
47130,48.0,60.666668,74.0,170
47131,49.0,60.0,74.333336,170
47132,50.0,60.0,74.333336,170
47133,51.0,60.0,74.333336,170
47134,52.0,60.0,74.333336,170
47135,57.0,49.333332,75.0,170
47136,58.0,49.333332,75.0,170
47137,59.0,49.333332,75.0,170
47138,60.0,49.333332,75.0,170
47139,55.0,50.333332,75.0,170
47140,56.333332,50.0,75.0,170
47141,56.0,50.333332,75.0,170
47142,57.0,50.0,75.666664,170
47143,58.0,50.0,75.666664,170
47144,59.0,50.0,75.666664,170
47145,60.666668,50.0,75.0,170
47146,60.0,50.0,75.666664,170
47147,61.0,50.333332,75.0,170
47148,46.0,51.333332,75.0,170
47149,47.0,51.333332,75.0,170
47150,48.0,51.333332,75.0,170
47151,49.0,51.333332,75.0,170
47152,50.0,51.333332,75.0,170
47153,51.0,51.333332,75.0,170
47154,52.0,51.333332,75.0,170
47155,53.0,51.333332,75.0,170
47156,54.333332,51.0,75.0,170
47157,54.0,51.333332,75.0,170
47158,60.0,51.0,75.666664,170
47159,61.666668,51.0,75.0,170
47160,61.0,51.0,75.666664,170
47161,45.333332,52.0,75.0,170
47162,45.0,52.0,75.333336,170
47163,60.0,52.0,75.666664,170
47164,61.666668,52.0,75.0,170
47165,61.0,52.0,75.666664,170
47166,45.333332,53.0,75.0,170
47167,45.0,53.0,75.333336,170
47168,60.0,53.0,75.666664,170
47169,61.666668,53.0,75.0,170
47170,61.0,53.0,75.666664,170
47171,45.333332,54.0,75.0,170
47172,45.0,54.333332,75.0,170
47173,45.0,54.0,75.333336,170
47174,59.0,54.0,75.666664,170
47175,60.0,54.0,75.666664,170
47176,61.666668,54.0,75.0,170
47177,61.0,54.666668,75.0,170
47178,61.0,54.0,75.666664,170
47179,44.333332,55.0,75.0,170
47180,44.0,55.0,75.333336,170
47181,59.0,55.0,75.666664,170
47182,60.666668,55.0,75.0,170
47183,60.0,55.666668,75.0,170
47184,60.0,55.0,75.666664,170
47185,44.333332,56.0,75.0,170
47186,44.0,56.333332,75.0,170
47187,44.0,56.0,75.333336,170
47188,58.0,56.0,75.666664,170
47189,59.666668,56.0,75.0,170
47190,59.0,56.666668,75.0,170
47191,59.0,56.0,75.666664,170
47192,43.333332,57.0,75.0,170
47193,43.0,57.333332,75.0,170
47194,43.0,57.0,75.333336,170
47195,58.666668,57.0,75.0,170
47196,58.0,57.0,75.666664,170
47197,42.333332,58.0,75.0,170
47198,42.0,58.0,75.333336,170
47199,57.0,58.0,75.666664,170
47200,58.666668,58.0,75.0,170
47201,58.0,58.666668,75.0,170
47202,58.0,58.0,75.666664,170
47203,42.333332,59.0,75.0,170
47204,42.0,59.0,75.333336,170
47205,45.0,59.666668,75.0,170
47206,53.0,59.666668,75.0,170
47207,54.0,59.666668,75.0,170
47208,55.0,59.666668,75.0,170
47209,56.0,59.666668,75.0,170
47210,56.0,59.0,75.666664,170
47211,57.666668,59.0,75.0,170
47212,57.0,59.666668,75.0,170
47213,57.0,59.0,75.666664,170
47214,42.333332,60.0,75.0,170
47215,42.0,60.0,75.333336,170
47216,43.0,60.666668,75.0,170
47217,44.666668,60.0,75.0,170
47218,44.0,60.666668,75.0,170
47219,45.333332,60.0,75.0,170
47220,45.0,60.0,75.333336,170
47221,46.0,60.666668,75.0,170
47222,47.0,60.666668,75.0,170
47223,48.0,60.666668,75.0,170
47224,49.0,60.666668,75.0,170
47225,50.0,60.666668,75.0,170
47226,51.0,60.666668,75.0,170
47227,52.666668,60.0,75.0,170
47228,52.0,60.666668,75.0,170
47229,53.0,60.0,75.333336,170
47230,54.0,60.0,75.333336,170
47231,48.0,61.0,75.333336,170
47232,49.0,61.0,75.333336,170
47233,50.0,61.0,75.333336,170
47234,51.0,61.0,75.333336,170
47235,55.0,50.333332,76.0,170
47236,56.0,50.333332,76.0,170
47237,57.0,50.333332,76.0,170
47238,58.0,50.333332,76.0,170
47239,59.0,50.333332,76.0,170
47240,45.0,51.333332,76.0,170
47241,46.0,51.333332,76.0,170
47242,47.0,51.333332,76.0,170
47243,48.0,51.333332,76.0,170
47244,49.0,51.333332,76.0,170
47245,50.0,51.333332,76.0,170
47246,51.0,51.333332,76.0,170
47247,52.0,51.333332,76.0,170
47248,53.0,51.333332,76.0,170
47249,54.333332,51.0,76.0,170
47250,54.0,51.333332,76.0,170
47251,57.0,51.0,76.666664,170
47252,58.0,51.0,76.666664,170
47253,59.666668,51.0,76.0,170
47254,59.0,51.0,76.666664,170
47255,44.333332,52.0,76.0,170
47256,44.0,52.0,76.333336,170
47257,58.0,52.0,76.666664,170
47258,59.666668,52.0,76.0,170
47259,59.0,52.0,76.666664,170
47260,44.333332,53.0,76.0,170
47261,44.0,53.0,76.333336,170
47262,58.0,53.0,76.666664,170
47263,59.666668,53.0,76.0,170
47264,59.0,53.666668,76.0,170
47265,59.0,53.0,76.666664,170
47266,44.333332,54.0,76.0,170
47267,44.0,54.333332,76.0,170
47268,44.0,54.0,76.333336,170
47269,57.0,54.0,76.666664,170
47270,58.666668,54.0,76.0,170
47271,58.0,54.0,76.666664,170
47272,43.333332,55.0,76.0,170
47273,43.0,55.0,76.333336,170
47274,57.0,55.0,76.666664,170
47275,58.666668,55.0,76.0,170
47276,58.0,55.666668,76.0,170
47277,58.0,55.0,76.666664,170
47278,42.0,56.0,76.333336,170
47279,43.333332,56.0,76.0,170
47280,43.0,56.333332,76.0,170
47281,43.0,56.0,76.333336,170
47282,56.0,56.0,76.666664,170
47283,57.666668,56.0,76.0,170
47284,57.0,56.0,76.666664,170
47285,42.333332,57.0,76.0,170
47286,42.0,57.333332,76.0,170
47287,42.0,57.0,76.333336,170
47288,56.0,57.0,76.666664,170
47289,57.666668,57.0,76.0,170
47290,57.0,57.666668,76.0,170
47291,57.0,57.0,76.666664,170
47292,41.333332,58.0,76.0,170
47293,55.0,58.0,76.666664,170
47294,56.666668,58.0,76.0,170
47295,56.0,58.666668,76.0,170
47296,56.0,58.0,76.666664,170
47297,41.333332,59.0,76.0,170
47298,41.0,59.0,76.333336,170
47299,54.0,59.0,76.666664,170
47300,55.666668,59.0,76.0,170
47301,55.0,59.666668,76.0,170
47302,55.0,59.0,76.666664,170
47303,41.333332,60.0,76.0,170
47304,42.0,60.666668,76.0,170
47305,43.0,60.666668,76.0,170
47306,44.0,60.666668,76.0,170
47307,45.0,60.666668,76.0,170
47308,46.0,60.666668,76.0,170
47309,47.0,60.666668,76.0,170
47310,52.0,60.666668,76.0,170
47311,53.0,60.666668,76.0,170
47312,53.0,60.0,76.666664,170
47313,54.666668,60.0,76.0,170
47314,54.0,60.666668,76.0,170
47315,54.0,60.0,76.666664,170
47316,45.0,61.0,76.333336,170
47317,46.0,61.0,76.333336,170
47318,47.333332,61.0,76.0,170
47319,47.0,61.0,76.333336,170
47320,48.0,61.666668,76.0,170
47321,49.0,61.666668,76.0,170
47322,50.0,61.666668,76.0,170
47323,51.666668,61.0,76.0,170
47324,51.0,61.666668,76.0,170
47325,51.0,61.0,76.666664,170
47326,55.0,50.333332,77.0,170
47327,56.0,50.333332,77.0,170
47328,44.0,51.333332,77.0,170
47329,45.0,51.333332,77.0,170
47330,46.0,51.333332,77.0,170
47331,47.0,51.333332,77.0,170
47332,48.0,51.333332,77.0,170
47333,49.0,51.333332,77.0,170
47334,50.0,51.333332,77.0,170
47335,51.0,51.333332,77.0,170
47336,52.0,51.333332,77.0,170
47337,53.0,51.333332,77.0,170
47338,54.333332,51.0,77.0,170
47339,54.0,51.333332,77.0,170
47340,55.0,51.0,77.666664,170
47341,56.666668,51.0,77.0,170
47342,56.0,51.0,77.666664,170
47343,57.0,51.333332,77.0,170
47344,43.333332,52.0,77.0,170
47345,44.0,52.0,77.666664,170
47346,52.0,52.0,77.666664,170
47347,53.0,52.0,77.666664,170
47348,54.0,52.0,77.666664,170
47349,55.0,52.0,77.666664,170
47350,56.0,52.0,77.666664,170
47351,57.666668,52.0,77.0,170
47352,57.0,52.0,77.666664,170
47353,43.333332,53.0,77.0,170
47354,54.0,53.0,77.666664,170
47355,55.0,53.0,77.666664,170
47356,56.0,53.0,77.666664,170
47357,57.666668,53.0,77.0,170
47358,57.0,53.666668,77.0,170
47359,57.0,53.0,77.666664,170
47360,43.333332,54.0,77.0,170
47361,43.0,54.333332,77.0,170
47362,43.0,54.0,77.333336,170
47363,54.0,54.0,77.666664,170
47364,55.0,54.0,77.666664,170
47365,56.666668,54.0,77.0,170
47366,56.0,54.0,77.666664,170
47367,42.333332,55.0,77.0,170
47368,42.0,55.333332,77.0,170
47369,54.0,55.0,77.666664,170
47370,55.0,55.0,77.666664,170
47371,56.666668,55.0,77.0,170
47372,56.0,55.666668,77.0,170
47373,56.0,55.0,77.666664,170
47374,41.333332,56.0,77.0,170
47375,53.0,56.0,77.666664,170
47376,54.0,56.0,77.666664,170
47377,55.666668,56.0,77.0,170
47378,55.0,56.0,77.666664,170
47379,41.333332,57.0,77.0,170
47380,53.0,57.0,77.666664,170
47381,54.0,57.0,77.666664,170
47382,55.666668,57.0,77.0,170
47383,55.0,57.666668,77.0,170
47384,55.0,57.0,77.666664,170
47385,41.333332,58.0,77.0,170
47386,41.0,58.333332,77.0,170
47387,52.0,58.0,77.666664,170
47388,53.0,58.0,77.666664,170
47389,54.666668,58.0,77.0,170
47390,54.0,58.666668,77.0,170
47391,54.0,58.0,77.666664,170
47392,40.333332,59.0,77.0,170
47393,41.0,59.666668,77.0,170
47394,41.0,59.0,77.666664,170
47395,51.0,59.0,77.666664,170
47396,52.0,59.0,77.666664,170
47397,53.666668,59.0,77.0,170
47398,53.0,59.666668,77.0,170
47399,53.0,59.0,77.666664,170
47400,41.333332,60.0,77.0,170
47401,42.0,60.666668,77.0,170
47402,42.0,60.0,77.666664,170
47403,43.0,60.666668,77.0,170
47404,43.0,60.0,77.666664,170
47405,44.0,60.666668,77.0,170
47406,49.0,60.0,77.666664,170
47407,50.0,60.0,77.666664,170
47408,51.0,60.666668,77.0,170
47409,51.0,60.0,77.666664,170
47410,52.666668,60.0,77.0,170
47411,52.0,60.666668,77.0,170
47412,52.0,60.0,77.666664,170
47413,44.333332,61.0,77.0,170
47414,45.0,61.666668,77.0,170
47415,45.0,61.0,77.666664,170
47416,46.0,61.666668,77.0,170
47417,46.0,61.0,77.666664,170
47418,47.0,61.666668,77.0,170
47419,47.0,61.0,77.666664,170
47420,48.0,61.666668,77.0,170
47421,48.0,61.0,77.666664,170
47422,49.0,61.666668,77.0,170
47423,49.0,61.0,77.666664,170
47424,50.666668,61.0,77.0,170
47425,50.0,61.666668,77.0,170
47426,50.0,61.0,77.666664,170
47427,45.0,51.333332,78.0,170
47428,46.0,51.333332,78.0,170
47429,47.0,51.333332,78.0,170
47430,48.0,51.333332,78.0,170
47431,49.0,51.333332,78.0,170
47432,50.0,51.333332,78.0,170
47433,51.0,51.333332,78.0,170
47434,44.333332,52.0,78.0,170
47435,44.0,52.333332,78.0,170
47436,45.0,52.0,78.666664,170
47437,46.0,52.0,78.666664,170
47438,47.0,52.0,78.666664,170
47439,48.0,52.0,78.666664,170
47440,49.0,52.0,78.666664,170
47441,50.0,52.0,78.666664,170
47442,51.666668,52.0,78.0,170
47443,51.0,52.0,78.666664,170
47444,52.0,52.333332,78.0,170
47445,53.0,52.333332,78.0,170
47446,43.333332,53.0,78.0,170
47447,43.0,53.333332,78.0,170
47448,44.0,53.0,78.666664,170
47449,45.0,53.0,78.666664,170
47450,46.0,53.0,78.666664,170
47451,47.0,53.0,78.666664,170
47452,48.0,53.0,78.666664,170
47453,49.0,53.0,78.666664,170
47454,50.0,53.0,78.666664,170
47455,51.0,53.0,78.666664,170
47456,52.0,53.0,78.666664,170
47457,53.666668,53.0,78.0,170
47458,53.0,53.0,78.666664,170
47459,42.333332,54.0,78.0,170
47460,43.0,54.0,78.666664,170
47461,44.0,54.0,78.666664,170
47462,45.0,54.0,78.666664,170
47463,46.0,54.0,78.666664,170
47464,47.0,54.0,78.666664,170
47465,48.0,54.0,78.666664,170
47466,49.0,54.0,78.666664,170
47467,50.0,54.0,78.666664,170
47468,51.0,54.0,78.666664,170
47469,52.0,54.0,78.666664,170
47470,53.666668,54.0,78.0,170
47471,53.0,54.0,78.666664,170
47472,42.333332,55.0,78.0,170
47473,42.0,55.333332,78.0,170
47474,43.0,55.0,78.666664,170
47475,44.0,55.0,78.666664,170
47476,45.0,55.0,78.666664,170
47477,48.0,55.0,78.666664,170
47478,49.0,55.0,78.666664,170
47479,50.0,55.0,78.666664,170
47480,51.0,55.0,78.666664,170
47481,52.0,55.0,78.666664,170
47482,53.666668,55.0,78.0,170
47483,53.0,55.666668,78.0,170
47484,53.0,55.0,78.666664,170
47485,41.333332,56.0,78.0,170
47486,42.0,56.0,78.666664,170
47487,43.0,56.0,78.666664,170
47488,44.0,56.0,78.666664,170
47489,45.0,56.0,78.666664,170
47490,46.0,56.0,78.666664,170
47491,47.0,56.0,78.666664,170
47492,48.0,56.0,78.666664,170
47493,49.0,56.0,78.666664,170
47494,50.0,56.0,78.666664,170
47495,51.0,56.0,78.666664,170
47496,52.666668,56.0,78.0,170
47497,52.0,56.0,78.666664,170
47498,41.333332,57.0,78.0,170
47499,42.0,57.0,78.666664,170
47500,43.0,57.0,78.666664,170
47501,44.0,57.0,78.666664,170
47502,45.0,57.0,78.666664,170
47503,46.0,57.0,78.666664,170
47504,47.0,57.0,78.666664,170
47505,48.0,57.0,78.666664,170
47506,49.0,57.0,78.666664,170
47507,50.0,57.0,78.666664,170
47508,51.0,57.0,78.666664,170
47509,52.666668,57.0,78.0,170
47510,52.0,57.666668,78.0,170
47511,52.0,57.0,78.666664,170
47512,41.333332,58.0,78.0,170
47513,42.0,58.0,78.666664,170
47514,43.0,58.0,78.666664,170
47515,44.0,58.0,78.666664,170
47516,45.0,58.0,78.666664,170
47517,46.0,58.0,78.666664,170
47518,47.0,58.0,78.666664,170
47519,48.0,58.0,78.666664,170
47520,49.0,58.0,78.666664,170
47521,50.0,58.0,78.666664,170
47522,51.666668,58.0,78.0,170
47523,51.0,58.666668,78.0,170
47524,51.0,58.0,78.666664,170
47525,41.333332,59.0,78.0,170
47526,42.0,59.666668,78.0,170
47527,42.0,59.0,78.666664,170
47528,43.0,59.666668,78.0,170
47529,43.0,59.0,78.666664,170
47530,44.0,59.0,78.666664,170
47531,45.0,59.0,78.666664,170
47532,46.0,59.0,78.666664,170
47533,47.0,59.0,78.666664,170
47534,48.0,59.0,78.666664,170
47535,49.0,59.666668,78.0,170
47536,49.0,59.0,78.666664,170
47537,50.666668,59.0,78.0,170
47538,50.0,59.666668,78.0,170
47539,50.0,59.0,78.666664,170
47540,43.333332,60.0,78.0,170
47541,44.0,60.666668,78.0,170
47542,44.0,60.0,78.666664,170
47543,45.0,60.666668,78.0,170
47544,45.0,60.0,78.666664,170
47545,46.0,60.666668,78.0,170
47546,46.0,60.0,78.666664,170
47547,47.0,60.666668,78.0,170
47548,47.0,60.0,78.666664,170
47549,48.666668,60.0,78.0,170
47550,48.0,60.666668,78.0,170
47551,48.0,60.0,78.666664,170
47552,46.0,54.333332,79.0,170
47553,47.0,54.333332,79.0,170
47554,45.333332,55.0,79.0,170
47555,46.0,55.666668,79.0,170
47556,46.0,55.0,79.666664,170
47557,47.666668,55.0,79.0,170
47558,47.0,55.666668,79.0,170
47559,47.0,55.0,79.666664,170
47560,46.0,54.0,10.333333,171
47561,47.0,54.0,10.333333,171
47562,48.0,54.0,10.333333,171
47563,49.0,54.0,10.333333,171
47564,45.0,55.0,10.333333,171
47565,46.0,55.0,10.333333,171
47566,47.0,55.0,10.333333,171
47567,48.0,55.0,10.333333,171
47568,49.0,55.0,10.333333,171
47569,50.0,55.0,10.333333,171
47570,43.0,56.0,10.333333,171
47571,44.0,56.0,10.333333,171
47572,45.0,56.0,10.333333,171
47573,46.0,56.0,10.333333,171
47574,47.0,56.0,10.333333,171
47575,48.0,56.0,10.333333,171
47576,49.0,56.0,10.333333,171
47577,50.0,56.0,10.333333,171
47578,42.0,57.0,10.333333,171
47579,43.0,57.0,10.333333,171
47580,44.0,57.0,10.333333,171
47581,45.0,57.0,10.333333,171
47582,46.0,57.0,10.333333,171
47583,47.0,57.0,10.333333,171
47584,48.0,57.0,10.333333,171
47585,49.0,57.0,10.333333,171
47586,50.0,57.0,10.333333,171
47587,42.0,58.0,10.333333,171
47588,43.0,58.0,10.333333,171
47589,44.0,58.0,10.333333,171
47590,45.0,58.0,10.333333,171
47591,46.0,58.0,10.333333,171
47592,47.0,58.0,10.333333,171
47593,48.0,58.0,10.333333,171
47594,49.0,58.0,10.333333,171
47595,50.0,58.0,10.333333,171
47596,42.0,59.0,10.333333,171
47597,43.0,59.0,10.333333,171
47598,44.0,59.0,10.333333,171
47599,45.0,59.0,10.333333,171
47600,46.0,59.0,10.333333,171
47601,47.0,59.0,10.333333,171
47602,48.0,59.0,10.333333,171
47603,49.0,59.0,10.333333,171
47604,42.0,60.0,10.333333,171
47605,43.0,60.0,10.333333,171
47606,44.0,60.0,10.333333,171
47607,45.0,60.0,10.333333,171
47608,46.0,60.0,10.333333,171
47609,47.0,60.0,10.333333,171
47610,46.0,53.333332,11.0,171
47611,47.0,53.333332,11.0,171
47612,48.0,53.333332,11.0,171
47613,49.0,53.333332,11.0,171
47614,45.333332,54.0,11.0,171
47615,45.0,54.333332,11.0,171
47616,45.0,54.0,11.333333,171
47617,49.666668,54.0,11.0,171
47618,50.0,54.333332,11.0,171
47619,50.0,54.0,11.333333,171
47620,51.0,54.0,11.333333,171
47621,52.0,54.0,11.333333,171
47622,53.0,54.0,11.333333,171
47623,54.0,54.0,11.333333,171
47624,43.0,55.333332,11.0,171
47625,44.333332,55.0,11.0,171
47626,44.0,55.333332,11.0,171
